Timestamp,Pid,Nome,Cpu,TotalRAM,Ram,TempoVida,BytesLidos,BytesEscritos
27-11-2025 11:01:35,799,irq/140-rtw88_p,1.8,7.44,0.0,2378.1081416606903,0,0
27-11-2025 11:01:35,1138,accounts-daemon,0.2,7.44,0.0,2376.951467514038,0,0
27-11-2025 11:01:35,1142,avahi-daemon,0.2,7.44,0.0,2376.9525163173676,0,0
27-11-2025 11:01:35,1177,snapd,0.2,7.44,0.0,2376.934422969818,0,0
27-11-2025 11:01:35,1189,thermald,0.3,7.44,0.0,2376.936627149582,0,0
27-11-2025 11:01:35,2345,rserver,0.2,7.44,0.0,2369.780121088028,0,0
27-11-2025 11:01:35,2507,mysqld,1.1,7.44,0.0,2369.712244987488,0,0
27-11-2025 11:01:35,3328,Xorg,13.7,7.44,0.0,2362.804117202759,5705728,110592
27-11-2025 11:01:35,3460,gnome-shell,15.7,7.44,0.0,2362.075870990753,35077120,622592
27-11-2025 11:01:35,3505,ibus-x11,0.2,7.44,0.0,2361.5269932746887,106496,0
27-11-2025 11:01:35,3520,at-spi2-registryd,0.2,7.44,0.0,2361.5077092647552,0,0
27-11-2025 11:01:35,4131,chrome,19.4,7.44,0.0,2322.0208847522736,293285888,119291904
27-11-2025 11:01:35,4152,chrome,0.2,7.44,0.0,2321.7919805049896,196939776,369745920
27-11-2025 11:01:35,4174,xdg-desktop-portal,0.2,7.44,0.0,2321.5825695991516,966656,0
27-11-2025 11:01:35,4179,chrome,12.4,7.44,0.0,2321.573112487793,33800192,32768
27-11-2025 11:01:35,4193,chrome,1.9,7.44,0.0,2321.5437648296356,6983680,733184
27-11-2025 11:01:35,4194,xdg-desktop-portal-gtk,0.2,7.44,0.0,2321.5343494415283,679936,0
27-11-2025 11:01:35,4209,chrome,0.2,7.44,0.0,2321.4348816871643,811008,16384
27-11-2025 11:01:35,4459,chrome,0.0,7.44,0.0,2304.625424146652,4657152,0
27-11-2025 11:01:35,4492,chrome,0.0,7.44,0.0,2282.6161494255066,53248,0
27-11-2025 11:01:35,4539,chrome,3.4,7.44,0.0,2270.2866880893707,4292608,0
27-11-2025 11:01:35,4547,chrome,0.0,7.44,0.0,2270.2072200775146,630784,0
27-11-2025 11:01:35,4558,chrome,0.0,7.44,0.0,2270.067737340927,47771648,0
27-11-2025 11:01:35,4800,kworker/2:0-events,0.2,7.44,0.0,1481.9683558940887,0,0
27-11-2025 11:01:35,4866,chrome,0.0,7.44,0.0,1252.3189063072205,6475776,0
27-11-2025 11:01:35,4951,kworker/u16:1-events_unbound,0.3,7.44,0.0,1095.629519701004,0,0
27-11-2025 11:01:35,5098,idea,7.4,7.44,0.0,1090.4302291870117,2246870016,46436352
27-11-2025 11:01:35,6185,java,1.0,7.44,0.0,976.9308400154114,0,2142208
27-11-2025 11:01:35,6995,chrome,0.0,7.44,0.0,785.7716467380524,139264,0
27-11-2025 11:01:35,7008,kworker/u16:0-events_unbound,0.5,7.44,0.0,780.7422029972076,0,0
27-11-2025 11:01:35,7009,kworker/u17:1-rtw_tx_wq,0.3,7.44,0.0,780.542768239975,0,0
27-11-2025 11:01:35,7298,chrome,1.8,7.44,0.0,590.7633457183838,503808,0
27-11-2025 11:01:35,7657,code,2.1,7.44,0.0,469.57448077201843,92975104,8499200
27-11-2025 11:01:35,7700,code,23.9,7.44,0.0,469.1676812171936,15847424,8192
27-11-2025 11:01:35,7726,code,26.2,7.44,0.0,468.95881700515747,39522304,126976
27-11-2025 11:01:35,7741,code,0.0,7.44,0.0,468.320348739624,39145472,112488448
27-11-2025 11:01:35,7742,code,0.3,7.44,0.0,468.3210699558258,8355840,0
27-11-2025 11:01:35,7766,code,0.6,7.44,0.0,468.21178793907166,46866432,774144
27-11-2025 11:01:35,7817,code,0.0,7.44,0.0,466.57251930236816,897024,0
27-11-2025 11:01:35,7950,code,0.6,7.44,0.0,464.7831218242645,1130496,0
27-11-2025 11:01:35,8685,code,0.2,7.44,0.0,460.81410336494446,29069312,217088
27-11-2025 11:01:35,9716,chrome,0.0,7.44,0.0,235.15507912635803,114688,0
